70_graus_750rev,Time,Tt(°C),High Alarm,Tb(°C),High Alarm,Serial Number
155,2025-03-20 13:26:28,62.9,50.0,27.4,100.0
156,2025-03-20 13:26:33,62.9,50.0,27.4,100.0
157,2025-03-20 13:26:38,62.9,50.0,27.4,100.0
158,2025-03-20 13:26:43,63.0,50.0,27.4,100.0
159,2025-03-20 13:26:48,63.0,50.0,27.4,100.0
160,2025-03-20 13:26:53,63.1,50.0,27.4,100.0
161,2025-03-20 13:26:58,63.1,50.0,27.4,100.0
162,2025-03-20 13:27:03,63.2,50.0,27.4,100.0
163,2025-03-20 13:27:08,63.2,50.0,27.4,100.0
164,2025-03-20 13:27:13,63.2,50.0,27.4,100.0
165,2025-03-20 13:27:18,63.3,50.0,27.4,100.0
166,2025-03-20 13:27:23,63.3,50.0,27.5,100.0
167,2025-03-20 13:27:28,63.4,50.0,27.5,100.0
168,2025-03-20 13:27:33,63.4,50.0,27.5,100.0
169,2025-03-20 13:27:38,63.4,50.0,27.5,100.0
170,2025-03-20 13:27:43,63.5,50.0,27.5,100.0
171,2025-03-20 13:27:48,63.5,50.0,27.5,100.0
172,2025-03-20 13:27:53,63.5,50.0,27.5,100.0
173,2025-03-20 13:27:58,63.6,50.0,27.5,100.0
174,2025-03-20 13:28:03,63.6,50.0,27.5,100.0
175,2025-03-20 13:28:08,63.6,50.0,27.5,100.0
176,2025-03-20 13:28:13,63.7,50.0,27.5,100.0
177,2025-03-20 13:28:18,63.7,50.0,27.5,100.0
178,2025-03-20 13:28:23,63.7,50.0,27.5,100.0
179,2025-03-20 13:28:28,63.8,50.0,27.5,100.0
180,2025-03-20 13:28:33,63.8,50.0,27.5,100.0
